ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0007389,pattern specification process,75/1791,491/18112,9.072633425694616e-5,0.0044582210505505855,0.003628232883833186,246334/297099/29751/306655/296201/497987/686117/497988/679693/296511/316742/66019/364140/29560/64637/252885/315606/64444/25496/501099/59328/29619/314850/501097/289229/313228/287647/307724/29263/502935/311071/680427/84402/311332/24373/300813/501145/313575/25317/307151/24457/113984/499745/29492/114502/79558/24718/499497/114634/24205/293976/81507/365352/312981/116554/317346/303181/84399/691246/304514/302526/116548/140589/503000/78973/364674/114490/25237/364706/311952/29424/289264/83465/25022/25509,75
BP,GO:1903707,negative regulation of hemopoiesis,25/1791,113/18112,9.08794032990749e-5,0.0044582210505505855,0.003628232883833186,361181/25513/303496/78969/311909/312937/156726/24508/81517/689984/50662/308496/84402/361391/25159/24592/364069/24705/499745/100366024/25587/84399/295953/25341/362691,25
BP,GO:0003206,cardiac chamber morphogenesis,30/1791,147/18112,9.350462010487701e-5,0.0045148462918287845,0.0036743161892886602,25639/296201/29560/64637/64444/25496/501099/362934/289229/57341/313845/689710/311332/24705/313575/29492/308376/25271/79558/499497/81507/24326/114503/25587/304514/303811/25546/114490/364706/25022,30
BP,GO:0001837,epithelial to mesenchymal transition,31/1791,154/18112,9.426031219172376e-5,0.0045148462918287845,0.0036743161892886602,297900/679869/83837/498576/685611/83841/85489/296201/79128/29560/64444/25496/24494/81517/170909/84402/303946/306141/500262/313575/29748/79558/316539/24326/679819/296072/64031/679921/364706/361726/25022,31
BP,GO:0021549,cerebellum development,31/1791,154/18112,9.426031219172376e-5,0.0045148462918287845,0.0036743161892886602,192247/64619/57301/25327/313929/308473/24215/54276/116665/83526/688990/81517/307724/304883/301346/245921/300807/60391/24922/116671/25398/24954/64558/310820/288663/117034/140589/364706/312647/25509/246274,31
BP,GO:1902414,protein localization to cell junction,26/1791,120/18112,9.593646394426682e-5,0.004559230548226368,0.00371043741718657,56768/685244/307618/25247/84009/24803/83709/25400/64832/25012/689710/288475/113970/81802/60391/24718/116554/317235/29477/29138/287876/81822/171571/65040/315509/64845,26
BP,GO:0061351,neural precursor cell proliferation,37/1791,197/18112,9.809105253236776e-5,0.004625487384142582,0.003764359200813754,307940/306562/680419/307505/29560/59312/309207/116665/25496/688990/24494/81517/29619/314850/362860/311071/24596/114111/25159/311332/24592/24482/362783/25553/300807/317268/116554/303181/25587/291023/310820/94188/140589/79218/24166/25022/25509,37
BP,GO:0003007,heart morphogenesis,48/1791,279/18112,9.981512748231471e-5,0.004670580157499387,0.0038010570408852314,306571/85489/25639/296201/29560/64637/64444/25496/501099/362934/289229/57341/313845/689710/502935/170909/311332/299236/312652/24705/366980/313575/29492/308376/25271/79558/499497/114634/24954/81507/365352/24326/114503/311098/303181/25587/84399/691246/304514/64031/303811/25546/79218/114490/25237/364706/100310845/25022,48
BP,GO:0050773,regulation of dendrite development,29/1791,141/18112,1.0511158261614058e-4,0.004845096613073541,0.003943083722762292,192247/54239/79121/266802/25576/117536/317407/299799/192352/287545/116692/84009/25101/83620/298504/289820/310533/25615/171116/316539/24718/316395/317235/289400/83527/363026/291553/83422/362173,29
BP,GO:2000146,negative regulation of cell motility,53/1791,318/18112,1.051377203560262e-4,0.004845096613073541,0.003943083722762292,24560/314814/29751/81531/78969/685611/306934/307505/297822/83502/24654/307449/25147/25496/501099/298487/81526/500915/94202/287537/246249/25664/311384/24596/84402/311332/24592/500287/690538/366980/245921/302396/84023/113984/113970/316539/499497/25426/81507/302495/29645/25094/304514/305471/314903/296072/24617/25367/306096/114490/25237/89806/316736,53
BP,GO:0045927,positive regulation of growth,52/1791,311/18112,1.118348862112164e-4,0.005114974532502477,0.004162718400089836,29456/307833/307940/83841/24654/78965/287871/25496/501099/64622/287986/303823/24805/84394/313934/298504/84402/25716/29653/83840/364069/81649/65172/360921/25433/24329/24482/84023/308896/296084/114523/25592/317268/499497/84584/24954/81507/303181/29477/304514/25685/295953/24617/116590/113976/313017/83527/140589/114110/84005/291553/25022,52
BP,GO:0048645,animal organ formation,19/1791,76/18112,1.1302727802774685e-4,0.005130932330170031,0.004175705330435927,246334/64637/64444/25496/314850/502935/680427/25317/353252/114502/499497/114634/81507/303181/304514/116590/79218/114490/25022,19
BP,GO:0090102,cochlea development,17/1791,64/18112,1.1455498045912119e-4,0.00516176256394692,0.004200795891612062,83502/24215/84020/84573/289229/307724/502935/170899/25159/171116/24922/316539/114634/295691/303811/364674/290467,17
BP,GO:1901214,regulation of neuron death,64/1791,406/18112,1.1711970094152184e-4,0.005238523094318216,0.004263265894179391,24560/292887/84019/317673/25232/25579/84006/78965/140926/117536/314322/29560/317407/308457/287545/64444/498226/64622/89828/24494/81517/29619/291084/24335/310392/60445/498995/24596/24592/312303/81745/24525/170911/363855/81735/25325/24482/313173/25592/24922/116671/499497/114634/25398/63879/60430/89811/116554/301285/192235/114503/63868/303181/29477/305025/361970/113955/25676/59319/312647/305081/29424/54278/246274,64
BP,GO:0043616,keratinocyte proliferation,14/1791,47/18112,1.1981238083690772e-4,0.005319844617743865,0.00432944776854381,246334/192248/364081/296201/117560/313018/81517/303443/29344/362264/24373/29492/313017/25022,14
BP,GO:0034767,positive regulation of ion transmembrane transport,37/1791,199/18112,1.2178181466886869e-4,0.0053681070915270164,0.004368725205092979,681024/317420/79246/25327/84020/25751/59312/116501/306811/59299/192107/54348/499561/81745/65144/192249/117087/308797/116477/24718/361833/24242/24244/50663/116600/312981/361110/24326/25505/691246/58971/192129/29716/291553/29424/25017/366270,37
BP,GO:0097485,neuron projection guidance,44/1791,251/18112,1.230953457484195e-4,0.005386971138040545,0.004384077327185285,29751/25473/360546/361764/29227/60589/29423/156726/64444/84009/25417/360635/89828/307251/192362/289229/311384/315615/361324/680427/306534/24596/299236/312652/301346/81735/363142/114523/25592/366205/307403/317268/116671/316539/24718/499497/361833/24326/303181/116690/310192/25416/366270/25509,44
BP,GO:0072578,neurotransmitter-gated ion channel clustering,9/1791,22/18112,1.332028268037676e-4,0.005647561418081176,0.0045961534473529814,353230/59312/310392/60391/24718/260323/171571/500219/64845,9
BP,GO:2001224,positive regulation of neuron migration,9/1791,22/18112,1.332028268037676e-4,0.005647561418081176,0.0045961534473529814,29751/117536/81517/361324/310533/363412/24718/116554/25509,9
BP,GO:0006006,glucose metabolic process,40/1791,222/18112,1.3426863481315636e-4,0.005647561418081176,0.0045961534473529814,24959/25513/679869/303565/316021/298282/192280/24668/29560/84020/60666/25104/313020/29316/24645/25062/252900/365842/81649/170911/117041/297417/24482/300807/59329/60336/24954/301164/301285/307759/25620/63840/25685/24640/312372/24644/498416/306009/681056/360610,40
BP,GO:0099173,postsynapse organization,40/1791,222/18112,1.3426863481315636e-4,0.005647561418081176,0.0045961534473529814,79121/171114/353230/363058/280670/29423/688721/317407/59312/171093/84009/685472/83709/246217/360606/89820/310392/362876/304883/361601/289820/113970/171116/25592/60391/116671/316539/24718/24954/317235/287876/260323/81822/171571/54248/83527/65040/500219/362173/64845,40
BP,GO:0017145,stem cell division,13/1791,42/18112,1.3521127481553837e-4,0.005647561418081176,0.0045961534473529814,497988/683626/25496/290744/289229/100360552/317247/307151/298765/84584/303181/688405/304054,13
BP,GO:0048659,smooth muscle cell proliferation,37/1791,200/18112,1.354636052472213e-4,0.005647561418081176,0.0045961534473529814,192248/25513/679869/78969/84405/171114/29560/84009/683206/81526/79242/500915/291084/314850/94338/85383/25664/24603/291015/83840/170911/361627/25433/25344/25325/24329/24482/25675/499497/81507/24326/25587/116548/64031/503000/24267/25022,37
BP,GO:0010717,regulation of epithelial to mesenchymal transition,22/1791,96/18112,1.364773185036878e-4,0.005647561418081176,0.0045961534473529814,679869/83837/498576/685611/83841/85489/296201/79128/64444/25496/24494/81517/84402/303946/306141/79558/316539/679819/296072/679921/364706/361726,22
BP,GO:0021536,diencephalon development,22/1791,96/18112,1.364773185036878e-4,0.005647561418081176,0.0045961534473529814,679869/29751/54239/25327/313929/83502/64444/25147/311071/24356/25159/81648/317268/24718/81507/114503/295327/64677/140589/24166/54278/25509,22
BP,GO:0015833,peptide transport,55/1791,337/18112,1.387091882540931e-4,0.005680169644759258,0.00462269099203177,29657/94270/679869/56768/140594/81754/25335/58978/685258/29560/294075/84020/287871/64444/81742/84009/364403/266688/81526/24494/303443/94338/64832/310392/25664/25012/313210/84402/63886/81648/308003/245921/24329/25248/84023/295252/171101/60391/25187/25675/25596/301285/63840/24640/294560/113976/288993/29716/312647/29424/25017/24166/366270/25509/300666,55
BP,GO:0018209,peptidyl-serine modification,56/1791,345/18112,1.403707999610204e-4,0.005680169644759258,0.00462269099203177,81531/362103/79011/25579/361565/60328/84006/287871/85420/306515/364858/287986/303823/25136/293294/25400/24335/83722/301513/24716/497961/54348/83840/306141/81745/171088/310131/81649/170911/78975/24329/315664/301173/306764/64462/316457/116477/304074/25523/79214/60391/499073/116671/116554/207122/303181/170538/299331/116590/317203/691397/81749/360616/361167/25181/311622,56
BP,GO:0002011,morphogenesis of an epithelial sheet,17/1791,65/18112,1.4100043010992075e-4,0.005680169644759258,0.00462269099203177,685611/497988/25496/501099/85265/289229/313845/307016/306873/311332/25433/315346/29492/366205/25237/314259/305156,17
BP,GO:1902305,regulation of sodium ion transmembrane transport,17/1791,65/18112,1.4100043010992075e-4,0.005680169644759258,0.00462269099203177,63847/317420/25576/84020/25751/306811/192107/54348/362524/307206/25592/116477/361833/316395/307757/58971/291553,17
BP,GO:1900077,negative regulation of cellular response to insulin stimulus,14/1791,48/18112,1.5389823495393507e-4,0.006123770443910545,0.00498370651560627,85420/309165/24494/25664/362860/83840/29152/296372/29645/170538/311839/116723/498416/24539,14
BP,GO:0048738,cardiac muscle tissue development,45/1791,261/18112,1.5402546077894353e-4,0.006123770443910545,0.00498370651560627,681740/307562/25639/289144/686117/291414/100910104/64444/25496/501099/303101/362934/29480/314850/100360552/689710/60445/170899/25267/311332/81649/24705/366980/24482/59329/25271/79558/499497/24205/81507/24326/114503/311098/303181/25587/304514/308831/116590/140589/25546/114490/364706/312647/25022/84583,45
BP,GO:2000177,regulation of neural precursor cell proliferation,25/1791,117/18112,1.635762227071458e-4,0.006438590574919381,0.005239916501353358,307940/680419/307505/29560/25496/24494/81517/29619/362860/24596/114111/25159/311332/24592/24482/25553/116554/303181/25587/310820/94188/140589/79218/24166/25509,25
BP,GO:0021543,pallium development,42/1791,239/18112,1.64060749484219e-4,0.006438590574919381,0.005239916501353358,307940/64619/306562/266802/313929/24654/29560/303547/25147/501099/81517/287659/29619/84394/60445/298504/311071/680427/24592/498949/500137/24705/311462/245921/24329/114120/307403/317268/116671/24718/499497/24954/303181/291023/64677/84005/312647/314259/54278/25551/25509/29642,42
BP,GO:0070371,ERK1 and ERK2 cascade,57/1791,355/18112,1.6519101426672064e-4,0.006441390639643985,0.005242195277303558,364686/171337/57301/79128/171114/29354/25579/361565/294075/64637/25496/114705/24494/306811/94202/85332/291084/314850/24335/679566/29344/361324/304883/25267/100910984/306141/298859/310533/366889/24705/363855/25344/24329/24482/25317/84023/29492/298765/307403/60391/25187/25675/316539/89811/24326/679819/296072/680127/114766/116590/317203/498416/113955/83425/114110/24166/25022,57
BP,GO:0034350,regulation of glial cell apoptotic process,7/1791,14/18112,1.67506897961961e-4,0.006457531413475587,0.005255331119093884,84006/24482/24660/116554/170538/81749/83425,7
BP,GO:1904062,regulation of cation transmembrane transport,61/1791,387/18112,1.6772808866170357e-4,0.006457531413475587,0.005255331119093884,681024/63847/317420/85489/25639/29658/25327/25576/84020/25751/59312/298091/498226/24803/306811/29480/59299/85383/24335/192107/54348/362524/499561/282819/81648/81745/65144/192249/117087/308797/307206/65023/25592/116477/60391/24718/499497/361833/25398/24242/24244/50663/116600/312981/361110/24326/316395/25505/691246/307757/114766/260323/58971/192129/29716/291553/29424/25017/366270/303259/84583,61
BP,GO:1990138,neuron projection extension,38/1791,210/18112,1.7812322309186456e-4,0.006814613623068001,0.005545935241317704,29456/29751/307940/25473/361764/25751/299799/501099/64622/303823/246249/24805/84394/313934/311384/361324/25716/65172/360921/301346/363142/114523/366205/307403/24324/116671/296078/24326/303181/29477/299331/300231/83527/84005/25416/291553/366270/308690,38
BP,GO:0008344,adult locomotory behavior,24/1791,111/18112,1.8116422364500783e-4,0.0068876373277036405,0.005605364103963631,192247/311876/313512/360546/294318/361549/171093/84009/89828/60445/84360/304883/499529/24457/316539/25398/24660/293976/25587/29477/81574/312647/290467/54278,24
BP,GO:0035249,"synaptic transmission, glutamatergic",25/1791,118/18112,1.8837225001135812e-4,0.007073261708759823,0.005756430745961126,116638/307940/685244/499903/29629/59312/171093/84009/298521/363235/84360/24596/25716/24592/24418/24329/25248/60391/24718/499497/25398/291130/25505/25017/24166,25
BP,GO:0060840,artery development,25/1791,118/18112,1.8837225001135812e-4,0.007073261708759823,0.005756430745961126,306571/79428/25751/64637/266813/25496/501099/79242/361886/81517/502935/24596/311332/24592/24914/312652/366980/84023/114634/81507/24326/301285/114490/25237/364706,25
BP,GO:0030856,regulation of epithelial cell differentiation,31/1791,160/18112,1.9548745317904173e-4,0.007295399863117245,0.005937213382635023,246334/24684/296201/313018/24654/307618/298184/25496/360635/24494/315320/444983/311071/29344/81536/362264/306141/29618/363185/24170/24205/84584/296072/24617/295691/313017/81749/25237/364706/25509/360610,31
BP,GO:0045637,regulation of myeloid cell differentiation,40/1791,226/18112,1.9870915229211526e-4,0.0073527135316297666,0.00598385695064845,361181/297099/25513/78969/686117/57301/117107/317376/78965/314322/29560/54260/689984/50662/29263/29344/24356/84402/25159/24592/81649/24914/24705/24457/29492/307403/100366024/499497/24205/114503/300193/25094/25587/25338/25341/24497/503000/362691/688737/363735,40
BP,GO:0042481,regulation of odontogenesis,9/1791,23/18112,1.9970391890253845e-4,0.0073527135316297666,0.00598385695064845,362741/78965/24596/24205/293976/24326/363672/25341/305081,9
BP,GO:0051271,negative regulation of cellular component movement,53/1791,326/18112,2.0064942400962373e-4,0.0073527135316297666,0.00598385695064845,24560/314814/29751/81531/78969/685611/306934/307505/297822/83502/24654/307449/25147/25496/501099/298487/81526/500915/94202/287537/246249/25664/311384/24596/84402/311332/24592/500287/690538/366980/245921/302396/84023/113984/113970/316539/499497/25426/81507/302495/29645/25094/304514/305471/314903/296072/24617/25367/306096/114490/25237/89806/316736,53
BP,GO:0043270,positive regulation of ion transport,54/1791,334/18112,2.0277549043573118e-4,0.007386127594733849,0.0060110503089772695,681024/317420/54239/79246/57301/25327/24167/24215/84020/25751/59312/79212/29659/24494/116501/81755/306811/25400/59299/192107/54348/25716/499561/81648/81745/65144/192249/117087/308797/25553/116477/25187/24718/25229/361833/24242/24244/50663/116600/289727/312981/361110/24326/25505/691246/24617/58971/192129/29716/25416/291553/29424/25017/366270,54
BP,GO:0016311,dephosphorylation,64/1791,414/18112,2.0584379708239769e-4,0.007453260819358484,0.006065685323800227,303565/315648/25639/192280/312634/310812/24668/303342/361565/117536/300980/291414/307618/114089/282636/291914/681012/117255/94202/691922/304488/117276/171366/360593/60445/192270/502935/24667/298062/56011/246255/81536/362524/313131/171088/498949/362665/113970/29748/259229/313977/361195/499497/60336/24242/24244/50663/29645/266611/170538/299694/24640/360616/287585/362261/683514/361167/24666/363122/59319/361726/29424/116482/117256,64
BP,GO:0071375,cellular response to peptide hormone stimulus,61/1791,390/18112,2.0793842856998412e-4,0.007484553023616647,0.006091151850293587,29456/25513/171337/24654/24790/84006/360576/314322/29560/85420/309165/362461/24803/266688/313020/24508/24494/287659/303443/246273/25400/25664/362860/29344/282546/29653/306243/58940/83840/81745/29152/297417/296372/24482/25289/171116/313977/25271/25426/24205/24954/301164/24326/29645/307759/170538/311839/25685/24617/116723/293056/498416/64194/362261/25017/54278/360820/306009/25509/24539/681056,61
BP,GO:0045616,regulation of keratinocyte differentiation,11/1791,33/18112,2.1163192354117633e-4,0.007572688181770444,0.0061628788632455255,246334/296201/25496/360635/315320/29344/81536/362264/84584/81749/364706,11
BP,GO:0022037,metencephalon development,32/1791,168/18112,2.1545693837257617e-4,0.00766447108842328,0.00623757452241444,192247/64619/57301/25327/313929/308473/24215/116648/54276/116665/83526/688990/81517/307724/304883/301346/245921/300807/60391/24922/116671/25398/24954/64558/310820/288663/117034/140589/364706/312647/25509/246274,32
BP,GO:0009101,glycoprotein biosynthetic process,48/1791,288/18112,2.175443291912487e-4,0.007693733456223058,0.0062613891076281685,25197/679869/78961/362547/316325/24654/304543/100301568/64445/362567/25478/303100/314312/295430/289229/310803/312915/316583/300173/286758/29750/360518/301575/297417/25433/24482/64169/25280/308519/315664/367083/79214/309902/25596/313339/24954/688673/89811/299762/64701/680576/83627/78947/363799/311952/314694/29582/313878,48
BP,GO:0035418,protein localization to synapse,20/1791,86/18112,2.190409841680135e-4,0.0077018861658614225,0.006268024025203332,56768/685244/25247/84009/24803/83709/25400/64832/25012/288475/113970/81802/60391/24718/317235/29477/29138/171571/65040/64845,20
BP,GO:0007411,axon guidance,43/1791,250/18112,2.2517823726686065e-4,0.007872179409737433,0.0064066137317970095,29751/25473/360546/361764/29227/60589/29423/156726/64444/84009/360635/89828/307251/192362/289229/311384/315615/361324/680427/306534/24596/299236/312652/301346/81735/363142/114523/25592/366205/307403/317268/116671/316539/24718/499497/361833/24326/303181/116690/310192/25416/366270/25509,43
BP,GO:0051048,negative regulation of secretion,39/1791,220/18112,2.293082452884306e-4,0.007970754606225847,0.0064868371584450475,24560/140594/317420/171337/84405/685258/294075/84020/287871/81742/25496/85268/84009/81526/24494/303008/287537/499194/25664/84402/54348/100188944/24592/24373/81648/498650/65190/245921/81735/25248/84023/116477/24324/25675/113976/364674/25017/366270/24267,39
BP,GO:0014855,striated muscle cell proliferation,19/1791,80/18112,2.3339931852292754e-4,0.008066863946448684,0.006565053797926605,681740/686117/25496/170899/81649/29152/366980/25271/499497/114634/24205/81507/304514/308831/116590/140589/114490/364706/25022,19
BP,GO:0030534,adult behavior,35/1791,191/18112,2.4516353945321106e-4,0.008425592149682953,0.006856997478730013,192247/311876/54239/266802/313512/360546/306147/294318/361549/59312/171093/305309/84009/89828/25101/310392/60445/84360/304883/499529/24457/60391/25187/316539/25398/24660/293976/116508/25587/29477/81574/360616/312647/290467/54278,35
BP,GO:1901653,cellular response to peptide,70/1791,466/18112,2.536652463785002e-4,0.008668796032137173,0.0070549240314493585,29456/25513/171337/117560/24654/24790/84006/360576/314322/29560/85420/309165/362461/24803/266688/313020/24508/24494/287659/303443/246273/25400/94338/25664/362860/29344/282546/24596/29653/306243/58940/83840/81745/29152/24418/297417/296372/24482/25289/171116/313977/25271/316539/25426/25398/24205/24954/301164/116554/24326/29645/307759/170538/311839/58954/25685/24617/116723/293056/498416/64194/362261/29716/25017/54278/360820/306009/25509/24539/681056,70
BP,GO:0090263,positive regulation of canonical Wnt signaling pathway,23/1791,107/18112,2.6786300836390383e-4,0.009102852960210206,0.007408172468894089,29657/83837/307940/302424/309060/293546/306811/311071/24667/84402/295445/24329/499745/308896/64462/116477/63879/303181/302526/24666/363122/304054/25022,23
BP,GO:1902105,regulation of leukocyte differentiation,52/1791,322/18112,2.7106131671390896e-4,0.00914171795269605,0.007439801955671029,361181/25513/303496/78969/311909/312937/57301/84405/117107/317376/78965/25660/314322/361182/300649/156726/54260/690369/24508/81517/689984/313845/50662/29344/308496/84402/361391/25159/24592/294797/364069/306417/317599/24705/25325/499745/29492/298765/307403/100366024/24205/114503/25094/25587/84399/295953/25338/25341/24497/503000/362691/59319,52
BP,GO:0009306,protein secretion,63/1791,410/18112,2.720123211306896e-4,0.00914171795269605,0.007439801955671029,24560/29657/94270/679869/56768/140594/78961/79121/84405/685258/29560/84020/287871/85420/64444/81742/364403/266688/81526/24494/81755/303443/303008/171058/64832/25664/25012/313210/84402/114111/287275/81648/308003/498650/65190/245921/81735/24329/24482/25248/84023/316258/295252/60391/25675/301285/171052/63840/116548/24640/294560/113976/170912/100360412/29716/312647/360467/29424/25017/24166/499947/300666/310900,63
BP,GO:0010810,regulation of cell-substrate adhesion,41/1791,237/18112,2.7480351960015934e-4,0.009184779174328401,0.007474846458528337,25197/192248/307376/25513/360468/307940/685611/680419/680115/79128/78965/25751/25496/361313/81517/360606/100360552/60445/306873/114111/24592/315346/302396/292401/688400/313339/64558/29645/116548/287876/24617/291044/311494/25338/306941/25676/300768/25237/311622/307098/303259,41
BP,GO:0048844,artery morphogenesis,19/1791,81/18112,2.7706506292872815e-4,0.009209763813089909,0.007495179700625876,306571/64637/266813/25496/501099/79242/81517/502935/311332/24592/366980/84023/114634/81507/24326/301285/114490/25237/364706,19
BP,GO:0016331,morphogenesis of embryonic epithelium,34/1791,185/18112,2.8197293497635216e-4,0.009321963931854076,0.007586491494243617,246334/85489/296201/79428/313018/679693/316742/29560/59312/81757/289229/60445/311071/78963/24716/304883/84402/114111/290669/24705/301346/25497/171116/353252/114502/114634/686412/303811/114490/305348/314259/29424/311622/25022,34
BP,GO:0046777,protein autophosphorylation,42/1791,245/18112,2.8476576038147407e-4,0.009363406056218954,0.007620218327590741,317420/266802/25232/303604/25579/60328/300240/60589/79113/303823/25136/306811/25400/338458/360920/25267/497961/54348/114111/365842/81649/24329/316457/116477/59329/307403/25523/499073/316539/24954/24242/24244/50663/302495/170538/691397/113955/311163/114110/311622/25022/303259,42
BP,GO:0072659,protein localization to plasma membrane,50/1791,307/18112,2.8684779697972756e-4,0.009381156715202595,0.007634664341797729,25513/360468/317420/78961/361171/79121/298771/79128/83502/362696/84006/360576/497936/171444/362461/25247/84009/24803/266688/116501/81755/170673/25400/171058/360606/499975/316415/81745/308003/65144/310533/192249/24329/25289/81802/25523/60391/303754/361833/116600/266611/303181/116690/260323/60355/81822/171571/361167/314259/25017,50
BP,GO:1903828,negative regulation of protein localization,40/1791,230/18112,2.8972039166132255e-4,0.009424433916983022,0.007669884615723052,303356/24560/140594/79121/306934/307505/79128/84405/83502/685258/84020/287871/310677/81742/362246/114089/81526/24494/303008/85383/84402/114906/361601/24592/498650/65190/245921/81735/363478/25675/300514/29477/362325/362891/64194/361167/300768/291553/361089/266709,40
BP,GO:0035592,establishment of protein localization to extracellular region,63/1791,412/18112,3.1116468553107153e-4,0.010068163734497383,0.008193771086520881,24560/29657/94270/679869/56768/140594/78961/79121/84405/685258/29560/84020/287871/85420/64444/81742/364403/266688/81526/24494/81755/303443/303008/171058/64832/25664/25012/313210/84402/114111/287275/81648/308003/498650/65190/245921/81735/24329/24482/25248/84023/316258/295252/60391/25675/301285/171052/63840/116548/24640/294560/113976/170912/100360412/29716/312647/360467/29424/25017/24166/499947/300666/310900,63
BP,GO:0042551,neuron maturation,16/1791,63/18112,3.1622574466938985e-4,0.010177784152507398,0.008282983442941469,309639/60589/361549/303823/315675/24716/304883/288563/171116/60391/361833/24660/24326/116690/171571/54278,16
BP,GO:0034331,cell junction maintenance,15/1791,57/18112,3.181103267375675e-4,0.010184553250234856,0.008288492335993242,56768/79121/363058/362918/59312/81717/171093/83709/310695/113970/307403/29138/291388/65040/499947,15
BP,GO:0051963,regulation of synapse assembly,25/1791,122/18112,3.241242838610862e-4,0.010322764495952813,0.0084009727583284,25513/54239/309349/79121/353230/306147/688721/317407/64622/685472/65096/287986/25012/299236/114523/25592/366205/60391/499497/114634/171447/303181/291388/290467/500219,25
BP,GO:0046879,hormone secretion,60/1791,389/18112,3.3989325597485933e-4,0.010768597271328487,0.008763804730535984,29657/94270/679869/56768/140594/81754/79128/25719/685258/362115/29560/294075/84020/287871/64444/81742/25147/84009/364403/24803/266688/81526/24494/303443/94338/64832/50662/499194/25664/25012/29263/84402/24373/81648/308003/498650/245921/24329/25248/84023/295252/171101/24324/60391/25187/25675/64558/301285/63840/24640/294560/113976/29716/312647/29424/25017/24166/366270/25509/300666,60
BP,GO:0051402,neuron apoptotic process,52/1791,326/18112,3.673747133174676e-4,0.01137401413301469,0.009256510978407137,246334/292887/24831/24404/84019/317673/25232/25579/84006/117536/29560/317407/308457/64444/64622/89828/24494/81517/29619/291084/83620/78963/296360/24596/24592/81745/24525/170911/363855/25325/313173/25592/24922/116671/499497/114634/25398/63879/60430/89811/116554/301285/192235/114503/63868/361970/25367/25676/59319/29424/54278/246274,52
BP,GO:0042886,amide transport,58/1791,374/18112,3.6770798215399083e-4,0.01137401413301469,0.009256510978407137,29657/94270/679869/56768/140594/81754/25335/58978/685258/29560/294075/84020/287871/64444/81742/84009/364403/266688/81526/24494/303443/94338/64832/315023/310392/25664/25012/313210/84402/81536/63886/81648/308003/245921/24329/25248/84023/295252/171101/60391/25187/25675/25596/301285/63840/24640/294560/113976/288993/29716/312647/29424/25017/24166/366270/25509/300666/310900,58
BP,GO:0002761,regulation of myeloid leukocyte differentiation,27/1791,137/18112,3.698741591538597e-4,0.01137401413301469,0.009256510978407137,361181/25513/78969/57301/117107/317376/78965/314322/689984/50662/29344/84402/25159/24592/24705/29492/307403/100366024/24205/114503/25094/25587/25338/25341/24497/503000/362691,27
BP,GO:0006470,protein dephosphorylation,46/1791,279/18112,3.7283353335088476e-4,0.01137401413301469,0.009256510978407137,315648/25639/192280/312634/24668/303342/361565/117536/300980/291414/307618/291914/117255/94202/304488/171366/360593/60445/502935/24667/56011/246255/362524/313131/498949/362665/113970/29748/259229/361195/60336/24242/24244/50663/29645/266611/170538/299694/360616/287585/24666/363122/59319/361726/29424/117256,46
BP,GO:0002028,regulation of sodium ion transport,21/1791,96/18112,3.786449809265194e-4,0.01137401413301469,0.009256510978407137,63847/317420/25576/84020/25751/29659/306811/102551716/192107/54348/362524/307206/25592/116477/361613/59329/361833/316395/307757/58971/291553,21
BP,GO:0048814,regulation of dendrite morphogenesis,21/1791,96/18112,3.786449809265194e-4,0.01137401413301469,0.009256510978407137,54239/25576/117536/317407/299799/192352/287545/84009/25101/83620/289820/310533/25615/171116/316539/24718/316395/83527/291553/83422/362173,21
BP,GO:0010837,regulation of keratinocyte proliferation,11/1791,35/18112,3.7895517041816747e-4,0.01137401413301469,0.009256510978407137,246334/296201/117560/313018/81517/303443/29344/362264/29492/313017/25022,11
BP,GO:0030522,intracellular receptor signaling pathway,43/1791,256/18112,3.8086250813603627e-4,0.01137401413301469,0.009256510978407137,246334/29657/24831/85489/117560/79128/25576/313929/117107/316742/362125/140926/683626/293150/100362634/81717/309165/64444/683206/25664/301513/84402/245980/312440/259241/291841/292820/24705/25344/24482/313575/113984/300807/25271/690005/84584/25620/114766/117034/114490/363026/83422/54278,43
BP,GO:0003161,cardiac conduction system development,8/1791,20/18112,3.811138788276288e-4,0.01137401413301469,0.009256510978407137,307562/64444/25496/303101/81507/25587/304514/25546,8
BP,GO:0048557,embryonic digestive tract morphogenesis,8/1791,20/18112,3.811138788276288e-4,0.01137401413301469,0.009256510978407137,679869/296201/25267/364069/25587/84399/25546/25022,8
BP,GO:0035924,cellular response to vascular endothelial growth factor stimulus,16/1791,64/18112,3.834493327394804e-4,0.01137401413301469,0.009256510978407137,84405/365216/309165/25496/361324/25267/114111/311332/306141/81649/170911/361388/292401/89811/114110/364706,16
BP,GO:0045785,positive regulation of cell adhesion,71/1791,481/18112,3.85656027874794e-4,0.01137401413301469,0.009256510978407137,192248/360468/307940/289168/312937/680419/680115/79128/84405/308995/83502/317376/78965/360546/25660/156726/25751/54260/85420/309165/361313/24494/81517/307838/24335/360606/50662/307829/60445/192270/24356/308496/24716/306873/114111/361391/303068/29653/295378/294797/364069/24705/315346/24482/307151/84023/292401/81802/64545/502585/688400/307820/316539/361833/24205/299909/29645/63868/303181/84399/116548/291044/311494/25338/306941/361167/114490/59319/311622/307098/316736,71
