ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0035304,regulation of protein dephosphorylation,61/8652,93/18112,3.886365247714904e-4,0.0031199532432141398,0.0019410700636089658,84686/680616/29424/117536/59319/362102/170917/84351/307618/29753/689588/116504/25537/360616/113970/56011/24242/24244/50663/363193/24629/307169/315348/298696/291914/60445/114124/25639/58834/362665/60336/361502/293410/192361/308909/299694/64513/170538/58950/309144/24699/304799/298575/360869/363229/29290/500711/65271/60334/287173/25118/24835/259226/360822/360792/294207/24514/362944/305984/313030/361565,61
BP,GO:0098900,regulation of action potential,49/8652,72/18112,3.941403632946238e-4,0.0031602977916111398,0.0019661703099968135,65023/25297/309953/140447/29335/293860/29738/63883/365228/117028/312896/54239/25399/24242/24244/50663/25248/89843/307562/291760/24782/684516/24948/29693/297480/50563/24807/29386/29712/252857/25252/689560/25404/64513/59266/691246/367315/366274/25665/171143/29184/81679/24835/57302/100360071/29412/315870/78956/306871,49
BP,GO:0060041,retina development in camera-type eye,126/8652,212/18112,3.982521533584851e-4,0.0031893963360478924,0.0019842738869089434,54278/25478/290905/314859/65037/100125595/25267/293649/64558/29475/116638/192183/29560/81822/498918/78974/25703/300754/24831/312781/497991/155012/24706/684158/84394/363143/290986/24205/305850/287418/689704/362329/365394/685579/24419/24629/316742/60584/685072/25609/25296/81760/313713/313757/306439/290221/29458/191571/140590/297386/303337/171355/301285/171360/24716/25473/25509/29616/24887/499593/314988/84399/25054/306619/64572/315597/309288/307724/298504/365564/311332/171116/25426/24832/83817/171119/245919/24628/60446/309201/64314/362326/307401/25246/311862/60661/25534/24215/117034/50938/84010/313913/85257/288821/499929/361112/365901/314787/308923/305066/29192/114638/684085/681377/302993/365748/361586/306238/691517/83718/287287/140586/60357/25550/304825/25237/360665/288124/299208/81725/296500/360630/683404/498560/266767/362342,126
BP,GO:0072577,endothelial cell apoptotic process,42/8652,60/18112,4.010250522488348e-4,0.0032077149155061158,0.001995670739176373,294515/85251/85471/81722/307618/25159/171104/25385/58935/289754/305451/311144/114509/502585/84349/25296/683206/140590/445442/312401/81745/362317/363265/84006/304883/89807/25325/24617/292756/117183/171369/64031/25738/311860/361969/89804/25464/315272/365057/24835/116553/287287,42
BP,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,53/8652,79/18112,4.0185422236604663e-4,0.003210460516532612,0.00199737890706983,287422/363026/313575/301513/84584/117107/296083/170917/100362634/294503/497991/246334/64444/64202/117273/83805/297893/24482/29657/84402/170915/29431/25149/365797/60447/114520/79128/65179/100361376/297480/54299/287765/683626/192645/309757/361151/24413/24225/25054/291841/25344/25429/83724/360801/304271/83422/25321/58850/299691/25591/497672/315600/114766,53
BP,GO:0071383,cellular response to steroid hormone stimulus,152/8652,261/18112,4.049384932800476e-4,0.0032311939916682057,0.0020102781798354763,287422/85272/246047/266734/316275/363026/294515/299210/313575/301513/171043/84584/117107/296083/170917/100362634/305999/24410/79438/313729/294503/25122/117279/117560/298765/497991/246334/171104/64444/64202/361103/306127/117273/83805/297893/24482/29657/303016/313615/84402/171044/170915/29431/25690/25149/361585/307151/84509/365797/24950/81648/60447/24166/301289/114520/79128/29361/260321/65179/25296/83840/114244/100361376/140942/293024/297480/266732/25154/54299/287765/24323/297867/683626/192645/309757/171355/25271/309622/361151/24413/29436/293701/79558/25576/24225/25240/24329/113992/29717/25692/24795/24426/25054/29344/291841/312440/337868/29152/25344/24592/24718/25426/59266/25429/24617/291567/25698/83724/444985/360801/25735/24888/50687/25464/304271/83618/64476/83422/83574/155437/25321/25709/58850/58918/299691/192647/24498/29215/81638/24768/29221/140926/29511/25591/497672/170816/24450/361801/24514/315600/361338/114766/362282/315769/299757/361228/25354/25380/24180/24211/24310/296121,152
BP,GO:0014812,muscle cell migration,81/8652,129/18112,4.069903899799743e-4,0.003235842968228267,0.0020131705274201023,360272/24392/25682/78969/83516/311384/81722/171104/81526/117273/64457/83805/289754/361065/307098/25205/679028/25285/24482/29431/305987/24484/116548/25584/24629/59326/360854/300339/25694/83840/84023/84009/25017/301511/25614/25154/24807/29597/299138/499497/252857/498416/58853/303634/81507/24224/114634/302415/25692/24577/24426/301512/116744/500915/25664/29152/25426/362398/24617/81517/291445/24628/361969/117264/24179/170921/79252/25678/361945/313388/29220/685781/25273/246297/57341/24553/310674/361598/246250/25380/24310,81
BP,GO:0042303,molting cycle,81/8652,129/18112,4.069903899799743e-4,0.003235842968228267,0.0020131705274201023,287422/689616/298184/296511/362247/246334/266803/29348/289229/116777/287638/24205/297893/302424/296179/679028/25285/29657/313564/307855/84353/116490/25483/315294/60447/299897/298874/450229/289664/310626/24596/306168/312574/498769/25017/24373/25496/313845/299284/156726/300128/50662/683613/24224/24329/315337/50554/286994/24592/365581/299802/309262/308415/308870/29527/117036/83469/64826/25022/308577/291754/290300/29499/303519/81751/29141/24835/304729/25273/361191/309165/64566/25697/298247/140586/293897/192107/299116/294787/84577/287702,81
BP,GO:0042633,hair cycle,81/8652,129/18112,4.069903899799743e-4,0.003235842968228267,0.0020131705274201023,287422/689616/298184/296511/362247/246334/266803/29348/289229/116777/287638/24205/297893/302424/296179/679028/25285/29657/313564/307855/84353/116490/25483/315294/60447/299897/298874/450229/289664/310626/24596/306168/312574/498769/25017/24373/25496/313845/299284/156726/300128/50662/683613/24224/24329/315337/50554/286994/24592/365581/299802/309262/308415/308870/29527/117036/83469/64826/25022/308577/291754/290300/29499/303519/81751/29141/24835/304729/25273/361191/309165/64566/25697/298247/140586/293897/192107/299116/294787/84577/287702,81
BP,GO:0043409,negative regulation of MAPK cascade,112/8652,186/18112,4.099845201251376e-4,0.0032557304380610385,0.002025543460385453,287422/85272/24602/171114/29417/297682/114705/313729/29542/64468/364686/300980/24855/29644/171104/24185/291610/289754/24205/83572/296072/25389/24482/498003/63995/315833/361324/84402/305539/114509/308478/309377/29645/304530/316131/60587/362520/25528/50557/60584/298696/79128/25296/293615/192126/54299/291259/312937/311567/363599/310638/361697/117063/25744/306811/500666/25675/313633/50554/24577/24426/25358/308909/25252/316539/25404/25664/306141/25344/24592/116457/170538/338457/304054/64031/24699/361807/311860/24697/89803/116677/314870/65038/24179/315191/65024/29373/29741/59265/24494/94202/25583/308113/171390/317203/64574/288444/498267/293847/303185/307472/25302/363222/292699/287533/310552/84583/362675/58921/305203/361565/292594,112
BP,GO:0034446,substrate adhesion-dependent cell spreading,71/8652,111/18112,4.1568009304383016e-4,0.0032890998499887254,0.0020463041453969827,294925/296456/689069/65037/364786/25751/64558/298594/100360552/306873/499443/287989/293860/25197/308444/29681/64202/117273/83805/291610/307098/296409/361069/81823/311144/362973/369016/305987/360820/306941/288038/56029/25694/79128/301511/25614/29528/81754/25414/295382/25473/25232/84050/25661/501841/362393/50568/304299/54320/81517/289992/301737/117036/83526/312279/311860/89804/291044/362956/494343/315191/311647/362037/361945/360849/309429/305078/192177/309186/57341/363875,71
BP,GO:0072163,mesonephric epithelium development,71/8652,111/18112,4.1568009304383016e-4,0.0032890998499887254,0.0020463041453969827,85272/360272/24650/25236/85471/25640/84469/94203/24706/300455/171356/25317/24771/84402/116466/311508/85435/306664/84353/498328/59328/25216/140588/502935/116557/25495/25296/367100/81516/498819/503000/299138/308523/24881/84426/24716/24224/24225/307740/114634/25406/50554/24577/364706/25252/366542/286994/24705/79114/500485/309888/305012/25671/304947/494343/298878/24179/25022/29499/29373/155437/29215/81638/25273/302993/29577/140586/365468/24883/29349/24180,71
BP,GO:0072164,mesonephric tubule development,71/8652,111/18112,4.1568009304383016e-4,0.0032890998499887254,0.0020463041453969827,85272/360272/24650/25236/85471/25640/84469/94203/24706/300455/171356/25317/24771/84402/116466/311508/85435/306664/84353/498328/59328/25216/140588/502935/116557/25495/25296/367100/81516/498819/503000/299138/308523/24881/84426/24716/24224/24225/307740/114634/25406/50554/24577/364706/25252/366542/286994/24705/79114/500485/309888/305012/25671/304947/494343/298878/24179/25022/29499/29373/155437/29215/81638/25273/302993/29577/140586/365468/24883/29349/24180,71
BP,GO:0000086,G2/M transition of mitotic cell cycle,87/8652,140/18112,4.182663136049129e-4,0.0033046833437453686,0.002055999371850536,363227/299210/298032/290997/298594/25177/83620/24654/117268/170844/316794/25112/84019/309591/140583/306129/85420/362817/362316/314480/363067/304530/114906/685579/24242/24244/50663/296750/315294/307169/287585/286993/314949/304127/498941/29386/60336/58919/360621/290631/315969/114851/498411/680115/302415/100302465/313479/81830/171102/303238/361261/308768/361195/499073/362704/54226/257649/288734/246772/304947/298643/60460/292263/305073/60334/360849/360908/497672/308896/100362346/497976/313782/170933/298534/288257/171146/362813/299976/499871/317389/300711/363083/25203/58921/289468/362224/310034,87
BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,237/8652,424/18112,4.1864991050626207e-4,0.0033046833437453686,0.002055999371850536,362736/362912/689593/64470/29144/83721/407784/78969/315863/363160/84508/315745/287984/360860/83616/305895/498301/300317/363005/294331/287119/50686/287155/296956/315160/313722/29702/299197/315112/362247/291921/287543/64363/24660/300950/24185/303567/361520/305424/64202/500587/309591/314157/306007/291209/300772/304920/308068/306129/361367/29657/294557/360533/140941/293939/494223/311842/685859/287044/298317/140639/315713/361004/360967/316131/84353/81816/64462/293497/360772/25152/689852/500616/687192/282844/315294/60447/304709/300849/289623/317396/287643/362891/79128/58936/360785/24908/368062/361930/294513/498941/60331/316258/116554/29274/297504/365755/289085/81516/499157/690516/300756/81715/100910823/361181/315949/362900/297930/316395/361749/364205/304294/311567/309757/360643/287109/295062/26295/303496/301020/83841/288165/294862/361866/292755/305549/25617/298012/307390/363192/24673/680423/298577/25404/361970/83722/302711/362301/312439/306417/300193/294708/315608/362501/290823/361712/688813/312199/362300/60371/302981/288734/311412/24854/499751/309444/299638/364681/303592/295690/85273/64667/113927/289990/291553/313101/690433/303287/314457/83823/497900/83725/498959/303792/312647/690244/310071/29499/362559/291000/305073/155812/304522/116643/81751/360849/689537/299113/308871/298982/282845/288762/140657/246273/289508/286900/288042/307472/29192/315259/304490/313782/60398/83806/298068/288308/300724/364529/314111/361389/300160/296532/366381/298652/363253/289437/363083/287772/29672/315769/192218/140593/494521/307821/292757/691051/685504/299266/308775/309887/25283/290802/298689/24472/117524/84478/291796,237
BP,GO:0019221,cytokine-mediated signaling pathway,238/8652,426/18112,4.2365597333218167e-4,0.0033402088494101723,0.002078101464466988,311783/362788/360272/689890/24388/301086/311786/294515/301513/312477/64558/289747/287707/84351/499443/29560/302566/309106/309456/116477/24654/361677/300754/308444/362249/304150/497991/444986/25466/54348/301291/58935/24185/116465/83805/117551/309157/252963/100360218/25493/287673/313053/83572/25288/362154/308716/50646/302424/307403/191568/24684/25205/498434/114210/81823/303016/305451/360797/303905/362417/294797/266680/24918/25125/24499/171081/311580/94172/63879/360967/100124593/117033/25584/361388/24525/498795/296872/500616/300105/60351/361715/282844/24493/362172/289623/301289/307774/192281/24335/25608/292732/498840/140473/81680/89808/64030/25639/290537/498576/25496/117027/29397/689932/361749/313173/24323/312670/25663/299827/312937/58954/59325/309757/60665/304091/360579/100361294/117063/57301/83626/288774/25406/367167/362860/50554/24673/24932/360481/364706/361920/89807/58946/313481/25404/25664/78965/312688/114215/311184/311430/303088/367315/24508/89783/500790/116996/114562/292892/296953/24324/298006/24699/25625/301737/361857/114103/24628/296541/360750/501043/360406/303903/316064/24842/116677/84475/314870/81635/691533/363520/289264/84598/305751/367264/117029/293294/171054/24497/117044/56765/246097/301059/24494/171091/25235/24498/83614/313264/114203/690369/24835/300913/25647/60582/29221/29511/364031/287910/245983/81503/24336/79107/245920/301088/296285/171056/362491/298576/266807/25542/494202/309165/308977/691998/25084/298210/64566/363984/24514/313152/25124/25550/363682/684173/29385/688621/25670/100362554/24536/83467/361035/60628/113948/309361/24472/292594/298518/687813,238
BP,GO:0070509,calcium ion import,62/8652,95/18112,4.2844451895078446e-4,0.0033739367541213744,0.0020990851847472723,294560/116469/140447/25505/301113/24185/66026/140908/56820/308589/84550/682930/25398/140448/313564/24247/84353/24419/498328/24629/58976/81648/29693/56827/24925/170699/116506/24952/257648/317420/29717/54234/291171/64513/171116/116600/307350/24617/29716/24476/114246/295462/29465/24628/83810/113995/116601/114862/81751/24176/25313/304496/83529/309014/29577/24686/64672/365567/60628/24180/315166/24310,62
BP,GO:0010718,positive regulation of epithelial to mesenchymal transition,36/8652,50/18112,4.364894524429975e-4,0.0034291151156847616,0.0021334142459351717,85272/93667/81722/680717/64444/56718/84574/84353/679819/116490/79128/25296/25496/85489/83837/312299/295062/679869/83841/79558/50554/364706/497010/54320/117183/81517/289992/300673/29146/29373/161452/24494/24498/25401/246297/84577,36
BP,GO:0071526,semaphorin-plexin signaling pathway,36/8652,50/18112,4.364894524429975e-4,0.0034291151156847616,0.0021334142459351717,361764/311384/315217/301346/293860/303901/290562/296789/84609/361324/29751/64637/362873/499497/24323/312213/296787/293042/24326/289392/312652/363142/315996/362398/306790/94204/29744/309280/25415/360678/310630/24553/363517/246262/300067/363875,36
BP,GO:0048665,neuron fate specification,25/8652,32/18112,4.3923939193726396e-4,0.003442532221268687,0.0021417616601298816,64186/293012/29588/64444/303991/246271/116668/361769/140588/502935/497881/114503/293976/114634/25099/315338/366214/84010/29499/500409/292934/364140/304729/170671/57233,25
BP,GO:1900745,positive regulation of p38MAPK cascade,25/8652,32/18112,4.3923939193726396e-4,0.003442532221268687,0.0021417616601298816,29335/81722/54348/303259/299626/361313/25112/114553/365037/25608/25296/64637/303604/289635/313587/292878/192256/497811/365057/29373/24494/60421/24553/291005/308106,25
BP,GO:0003281,ventricular septum development,58/8652,88/18112,4.440277938295035e-4,0.003471824418735538,0.002159985717725582,362736/360272/79428/313575/314393/85471/363071/25751/308913/83476/362051/312781/289229/311098/679028/308961/361769/64512/155430/81743/25495/25296/58868/367100/314930/81516/25496/84046/353305/314850/50563/29216/25587/140590/81507/79558/307740/50554/58946/59107/689710/686412/304514/83518/114490/360903/680537/25022/155437/305066/64566/29577/299116/360505/54254/83467/60628/311886,58
BP,GO:0048644,muscle organ morphogenesis,58/8652,88/18112,4.440277938295035e-4,0.003471824418735538,0.002159985717725582,25367/308913/29275/312781/497991/288057/64444/289229/311098/171356/679028/117558/29733/60584/64512/155430/293677/25495/59112/58868/25639/314930/81516/25496/25654/29216/317715/114503/295929/25271/25546/81507/24326/114487/50554/364706/689560/689710/311332/497010/24837/25714/24585/299638/362934/25022/80881/296272/29373/155437/305066/64566/310025/27064/298652/299766/306871/360737,58
BP,GO:0042472,inner ear morphogenesis,77/8652,122/18112,4.452176570728866e-4,0.0034770130736176855,0.0021632138246480306,25646/24388/83721/25431/364786/85471/306934/294303/681048/306868/298496/25159/289229/25705/64194/94272/287537/266813/501699/295691/288985/266714/502935/315840/64512/114500/312574/84358/25654/24370/353305/299138/24881/290467/300128/58853/29135/114634/54264/499593/313633/29410/306141/114523/303181/79114/364674/287819/305552/266603/303811/362956/287185/24215/83618/25022/295461/65024/690865/299830/114102/64574/304729/313255/501061/64566/298555/140586/29349/170633/113931/84020/25360/315870/282836/360737/363875,77
BP,GO:0032231,regulation of actin filament bundle assembly,72/8652,113/18112,4.4929035694021895e-4,0.0034964209520659912,0.0021752883811934224,65172/116479/364206/81531/116667/114514/360593/293860/300754/100363276/303021/140898/56718/117273/315655/25537/316521/85420/24771/60324/287418/308516/685611/29431/362918/360820/306941/29733/304193/59326/59312/287931/361617/89808/84023/60445/84685/282843/24807/305332/64303/58834/64032/84426/305675/287876/293410/25744/25513/684811/116744/300768/117183/289992/312279/301709/311860/499702/317371/361167/494343/295342/306618/293645/29741/25261/29332/78957/24553/287527/287533/363875,72
BP,GO:1902749,regulation of cell cycle G2/M phase transition,72/8652,113/18112,4.4929035694021895e-4,0.0034964209520659912,0.0021752883811934224,363227/298032/290997/298594/25177/316794/84019/309591/140583/297597/85420/362817/314480/363067/304530/114906/685579/296750/315294/286993/314949/29386/58919/360621/290631/315969/114851/498411/680115/302415/100302465/313479/81830/171102/303238/308768/361195/499073/362704/54226/257649/288734/246772/304947/282840/298643/24842/60460/292263/305073/360849/360908/303348/303321/497672/308896/100362346/497976/170933/298534/288257/171146/362813/29384/299976/499871/317389/300711/25203/289468/310034/25498,72
BP,GO:1903707,negative regulation of hemopoiesis,72/8652,113/18112,4.4929035694021895e-4,0.0034964209520659912,0.0021752883811934224,499745/171411/78969/362691/114483/689984/25159/295953/315159/311718/84402/361391/303836/84586/114031/84353/317382/500616/100366024/687424/140588/311909/116557/25296/83727/81516/361181/311414/25587/312937/156726/50662/303496/117063/25513/25406/54264/84399/24577/313587/54259/308496/116562/364069/24592/24705/63835/24508/81517/24471/362634/116699/297596/366854/29499/24241/312478/295248/83614/25341/364031/297077/681341/25542/25084/287287/315579/25380/84397/679811/292594/306587,72
BP,GO:0060415,muscle tissue morphogenesis,54/8652,81/18112,4.5201567426654424e-4,0.0035134912469165385,0.0021859086167317094,25367/308913/29275/312781/497991/288057/64444/289229/311098/171356/679028/117558/29733/64512/155430/293677/25495/59112/58868/25639/314930/81516/25496/25654/29216/114503/295929/25271/25546/81507/24326/114487/50554/364706/689560/689710/311332/497010/24837/25714/24585/299638/362934/25022/29373/155437/305066/64566/310025/27064/298652/299766/306871/360737,54
BP,GO:0048015,phosphatidylinositol-mediated signaling,108/8652,179/18112,4.6403513987566667e-4,0.003602679399716251,0.002241396773102206,680616/65153/25682/85471/366508/29434/310463/25267/65218/289747/305999/25031/60630/362171/314312/24654/29681/24855/289021/171104/24185/25660/140693/361632/289754/114553/295293/307403/171565/500985/24954/24482/294074/287745/361585/502585/24629/50557/79429/691842/170911/25651/25608/192126/304474/361659/116501/85489/25614/25339/54299/24323/309757/298947/26295/288077/305472/25513/65198/24329/315891/498331/25661/24418/25054/29344/89807/304376/114089/24592/24705/301173/24718/313756/362550/24628/89804/306790/296654/84477/497931/81747/315189/24446/25610/116677/114633/24179/25467/29251/29741/25583/65052/24835/25313/309008/312372/291202/85240/140586/24514/24506/29595/59323/29366/25439/497197/79113,108
BP,GO:0042596,fear response,43/8652,62/18112,4.71690434159915e-4,0.003653527196359388,0.002273031585604329,24392/24410/287986/316351/58979/29707/25706/25699/25521/29237/25149/24473/24316/140610/81648/24166/59312/63882/83840/25298/84009/54276/81672/29386/24925/307348/499497/25187/24224/24225/313633/54234/83532/81517/360712/363235/84600/684085/83529/58959/25550/66024/25723,43
BP,GO:0048008,platelet-derived growth factor receptor signaling pathway,43/8652,62/18112,4.71690434159915e-4,0.003653527196359388,0.002273031585604329,310753/114514/29219/25267/114705/64457/83805/24914/500985/171136/29645/25584/25622/361388/24629/50557/79429/94338/260320/361659/58853/25414/117063/304883/117514/25692/192154/363165/292661/81651/301737/24628/311860/24697/65038/500030/310467/295105/246297/81917/64045/24514/361598,43
BP,GO:0050708,regulation of protein secretion,180/8652,315/18112,4.778046864148003e-4,0.003696552181665791,0.0022997994582149577,25051/360570/64440/84591/24392/25682/25673/300666/25479/294560/81820/293649/83730/81803/25369/81022/360904/24957/29560/25703/288995/24505/301363/25012/171104/683667/364403/64444/170912/81526/65206/25196/297893/252917/65152/24482/65190/309135/85420/24675/29657/25027/24817/84402/170915/312896/60391/114111/117096/24247/314623/312502/56029/25622/361351/24560/60351/25248/171018/81648/29180/24493/60564/60447/287275/311846/79121/361967/81632/78961/81735/245921/25608/94270/293615/81741/84023/83727/316258/63840/287005/83629/50563/360034/24925/60382/113976/500865/252857/360571/81742/309757/303008/24952/301285/361596/64830/679869/25668/140594/25675/24329/84022/303443/25099/54234/294806/360937/171052/25664/24640/25569/498650/24258/305843/29716/58950/685258/25601/117026/100360412/65984/315617/307128/361969/365410/289949/25735/24929/114114/290834/94193/25246/116677/154968/83618/171143/80881/312647/25467/25508/114211/294395/310669/24494/60334/54265/65052/24498/362065/24835/63887/25313/690163/25757/304539/25290/64534/170816/308923/84599/287871/362645/116553/297725/64045/24514/24506/27064/59301/84020/24536/25439/81024/361228/25354/290646/25380/29722/363875,180
BP,GO:0035725,sodium ion transmembrane transport,102/8652,168/18112,4.8017705062322055e-4,0.0037105611385586175,0.002308515091023301,25722/114245/315611/24602/296655/29701/298340/25751/116638/29710/140447/25650/246215/81826/25122/79212/116477/58971/363985/59324/54348/171104/295645/363115/307206/66026/192215/63847/291209/24214/29571/303803/84550/287715/365391/140448/498328/24785/363159/64152/497770/24782/116509/63882/114244/245956/56827/83629/363216/29686/316395/302863/50690/290533/361833/297386/81574/24766/83511/306811/317420/246234/25576/29717/266760/25592/25553/29464/59266/307757/288689/298296/25065/25548/140944/25665/613226/114862/298878/291553/362524/315272/171143/311423/282712/308113/24768/63848/171148/25390/309139/84395/64045/315311/192107/300748/84020/311651/293937/78956/24211/54300,102
BP,GO:0019935,cyclic-nucleotide-mediated signaling,68/8652,106/18112,4.829366754958045e-4,0.003727526419393435,0.002319069992389469,25051/50672/81636/24602/59295/29542/24383/100361138/310533/25638/50646/29256/64622/25690/81816/303569/81648/308899/24166/81743/25608/25026/63885/84023/25620/64185/252857/25686/286937/445442/140929/114593/25187/25240/81744/500986/191569/294075/116744/29316/24603/308376/114215/24258/24167/688272/25601/497757/83518/24929/246153/94204/171099/25321/113911/29141/29184/116556/83687/29446/170816/58959/140586/301233/24506/116653/310780/66024,68
BP,GO:0001823,mesonephros development,73/8652,115/18112,4.8424971809208874e-4,0.0037304686220048277,0.002320900475401504,85272/360272/24650/25236/85471/25640/84469/94203/24706/300455/171356/25317/24771/84402/116466/311508/85435/306664/84353/498328/59328/25216/140588/502935/116557/25495/25296/367100/81516/498819/503000/299138/308523/24881/84426/315039/24716/24224/24225/307740/114634/25406/50554/24577/364706/25252/366542/286994/24705/79114/500485/309888/305012/25671/304947/353227/494343/298878/24179/25022/29499/29373/155437/29215/81638/25273/302993/29577/140586/365468/24883/29349/24180,73
BP,GO:0055001,muscle cell development,132/8652,224/18112,4.844471133162013e-4,0.0037304686220048277,0.002320900475401504,64353/24602/64204/25267/501099/306934/29275/498440/50686/686019/117279/29148/117028/24660/64444/298584/56718/24914/114115/361065/29276/362624/29480/24482/682930/170915/29431/313564/29209/309760/58942/84580/314848/24629/25216/366360/89843/315294/311658/296935/497078/155430/298696/362895/293677/25296/365298/63839/25026/29693/313757/293024/25725/25496/353305/297480/299138/24404/24925/299284/499497/24323/680229/360950/362332/309957/309757/305675/295929/287876/25546/24413/316330/361400/81507/300838/24224/24326/114634/50554/497892/314785/337868/29317/304514/307350/497010/300992/497229/316573/24837/25566/25714/29155/291445/100910104/363425/24511/303101/24179/58814/116717/114901/312647/64476/307982/114207/24261/25273/296313/305066/246297/24377/360718/24553/314981/29577/300724/295261/310025/84583/54254/171409/25203/299766/29412/315870/291245/500267/299266/84577/117505,132
BP,GO:0044839,cell cycle G2/M phase transition,96/8652,157/18112,4.912752313531982e-4,0.0037786442998260544,0.0023508728367553937,363227/299210/298032/290997/298594/25177/83620/24654/117268/170844/316794/25112/84019/309591/140583/306129/297597/85420/362817/363088/362316/314480/363067/304530/114906/685579/24242/24244/50663/296750/315294/307169/287585/286993/314949/304127/498941/29386/60336/58919/360621/290631/315969/114851/498411/680115/302415/100302465/313479/81830/171102/303238/361261/308768/361195/499073/362704/54226/257649/288734/246772/304947/282840/298643/24842/60460/292263/116633/305073/60334/360849/360908/303348/303321/497672/308896/100362346/497976/313782/170933/298534/288257/171146/362813/29384/299976/499871/317389/300711/363083/25203/58921/289468/362224/310034/25498,96
BP,GO:0002209,behavioral defense response,40/8652,57/18112,5.055830940038389e-4,0.0038768689100388883,0.0024119829994825037,24392/24410/287986/316351/58979/29707/25706/170915/29237/25149/24473/24316/140610/81648/24166/59312/63882/83840/25298/84009/54276/81672/29386/307348/499497/25187/24224/24225/313633/54234/83532/81517/360712/363235/84600/684085/83529/25550/66024/25723,40
BP,GO:0061098,positive regulation of protein tyrosine kinase activity,40/8652,57/18112,5.055830940038389e-4,0.0038768689100388883,0.0024119829994825037,64022/25696/58935/66026/293546/114553/307403/296409/56029/79249/289515/59325/292130/24418/316539/679566/100910984/25433/25592/24718/303181/54226/24628/29495/24697/305448/291044/691533/24179/29290/29402/309459/288444/25313/24686/295279/59301/362558/29412/24310,40
BP,GO:0086091,regulation of heart rate by cardiac conduction,28/8652,37/18112,5.059427328140799e-4,0.0038768689100388883,0.0024119829994825037,65195/315611/367302/25471/63883/117028/64444/25399/307562/291760/245956/50563/29686/29712/117018/29717/25404/25470/116600/59266/29716/681190/25665/171143/29713/81679/84020/306871,28
BP,GO:0030032,lamellipodium assembly,51/8652,76/18112,5.091485237570446e-4,0.0038768689100388883,0.0024119829994825037,360272/25751/289820/316369/303476/24660/298584/56718/246174/361065/363509/361069/85265/362973/305679/286928/360820/306941/89817/29733/78961/81732/64030/50677/301511/24881/311429/192248/25513/25240/366492/295378/29152/305938/299331/360958/301737/24511/317371/83497/114633/679934/307395/293660/79253/308666/363517/58823/64803/300955/363875,51
BP,GO:0046824,positive regulation of nucleocytoplasmic transport,51/8652,76/18112,5.091485237570446e-4,0.0038768689100388883,0.0024119829994825037,293860/64468/361921/29753/117268/29644/171104/58935/81649/116590/289754/117538/85420/170915/84509/59326/140588/291981/25608/304859/679869/290280/288077/25513/313587/299331/170538/311430/83502/29527/25625/315732/171026/89804/24666/29499/29741/81679/24498/307410/306182/25050/25273/497672/25437/308201/29192/24514/689116/313017/304862,51
BP,GO:0046632,alpha-beta T cell differentiation,79/8652,126/18112,5.092477130812091e-4,0.0038768689100388883,0.0024119829994825037,314423/85471/362513/300807/56718/117273/65190/25125/361391/24499/303836/25524/317382/500616/140588/311909/303356/315348/24796/299206/290206/84023/316052/81516/309389/297480/54299/25109/81647/680611/316164/156726/50662/303496/81768/24224/304883/84399/155140/313587/317578/308496/116562/364069/291100/306417/24705/290029/24508/54260/311860/361653/362481/363577/353227/498704/29499/365769/161452/24165/301348/312478/295248/24498/364031/304005/362491/298579/289227/679957/310630/25084/287287/25697/100360982/679975/25380/292594/307366,79
BP,GO:0002360,T cell lineage commitment,23/8652,29/18112,5.093268070098009e-4,0.0038768689100388883,0.0024119829994825037,56718/295953/117273/25125/24499/24796/299206/312937/303496/24224/155140/291100/362481/24842/29499/312478/24498/360748/25647/364031/289227/287287/25697,23
BP,GO:0048521,negative regulation of behavior,23/8652,29/18112,5.093268070098009e-4,0.0038768689100388883,0.0024119829994825037,24954/309945/25149/24316/25298/84023/29386/84022/25569/65032/24929/296757/29290/24165/63887/58959/24506/59301/295654/24536/246250/66024/25635,23
BP,GO:0060571,morphogenesis of an epithelial fold,23/8652,29/18112,5.093268070098009e-4,0.0038768689100388883,0.0024119829994825037,85272/79428/29560/294503/252833/246334/266803/116466/288154/84353/500308/25495/25296/296201/114487/24329/290669/353252/24695/25022/29499/304729/64566,23
BP,GO:0046890,regulation of lipid biosynthetic process,118/8652,198/18112,5.162893758047274e-4,0.003920832075795211,0.002439334558399831,24483/24388/84380/289733/83516/64191/114700/245977/83476/300664/116486/313020/100361138/25114/304785/305150/171104/24185/287447/289560/56718/24470/308589/64194/252917/24482/25317/293939/24448/301024/25554/305795/94172/170582/288985/498795/679692/116490/60351/362434/24493/64152/288105/94338/79128/25608/360618/293615/59329/291914/171548/288783/362453/404280/84426/309757/84431/25187/24413/679869/25107/24479/29316/298504/29653/313977/353252/170538/290823/171078/29527/24628/25735/361653/25073/300095/29154/58813/501664/54225/83618/24179/312647/29373/29534/58850/84497/24494/89820/24653/24835/29441/246273/302973/140638/140868/25447/25104/304539/79253/497672/305066/252916/252900/361722/24506/29595/25541/94340/59323/307616/314621/362282/25380/25428/24211/116700/25363,118
